GEOID,pred_evictions
421010239002,71.625
421010273003,71.625
421010301002,71.625
421010242002,50.4
421010243002,50.4
421010268001,50.4
421010270002,50.4
421010346001,50.4
421010353021,50.4
421010362011,50.4
421010257001,43.44444444444444
421010036003,42.25
421010238004,42.25
421010301001,42.25
421010334004,42.25
421010373003,42.25
421010033001,38.2
421010086022,38.2
421010238002,38.2
421010300007,38.2
421010333003,38.2
421010348021,38.2
421010147002,37.55555555555556
421010206001,37.55555555555556
421010276001,37.55555555555556
421010278002,37.55555555555556
421010377002,33.8
421010122031,31.833333333333332
421010279021,31.833333333333332
421010293002,31.833333333333332
421010347012,31.833333333333332
421010241001,31.0
421010278004,31.0
421010179004,30.625
421010201013,30.625
421010244003,30.625
421010294002,30.625
421010307001,30.625
421010313004,30.625
421010338002,30.625
421010357012,30.625
421010055003,29.0
421010122012,28.0
421010142002,28.0
421010166001,28.0
421010283006,28.0
421010114005,27.0
421010067005,26.857142857142858
421010083022,26.857142857142858
421010086011,26.857142857142858
421010098011,26.857142857142858
421010259001,26.857142857142858
421010094004,25.25
421010121001,25.22222222222222
421010152002,25.22222222222222
421010188003,25.22222222222222
421010208001,25.22222222222222
421010261003,25.22222222222222
421010056001,25.0
421010151012,25.0
421010280002,25.0
421010325004,25.0
421010243003,24.166666666666668
421010300004,24.166666666666668
421010309003,24.166666666666668
421010389003,24.166666666666668
421010119002,23.11111111111111
421010177012,23.11111111111111
421010188001,23.11111111111111
421010094002,23.0
421010201021,23.0
421010285001,23.0
421010065006,22.5
421010098021,22.5
421010239001,22.5
421010242004,22.5
421010323003,22.5
421010240001,22.25
421010299001,22.25
421010240004,22.0
421010041022,21.75
421010243001,21.75
421010279014,21.428571428571427
421010339002,21.428571428571427
421010111005,21.333333333333332
421010252001,21.333333333333332
421010253005,21.333333333333332
421010177011,21.11111111111111
421010282001,21.11111111111111
421010300002,21.11111111111111
421010325003,21.11111111111111
421010365011,21.11111111111111
421010161002,20.88888888888889
421010188007,20.88888888888889
421010205001,20.88888888888889
421010347021,20.88888888888889
421010062004,20.0
421010067004,20.0
421010073001,20.0
421010106002,20.0
421010145001,20.0
421010192001,20.0
421010290004,20.0
421010293001,20.0
421010330004,20.0
421010390008,20.0
421010033005,19.571428571428573
421010114006,19.571428571428573
421010238005,19.571428571428573
421010188005,19.5
421010192005,19.5
421010325001,19.5
421010357011,19.5
421010063004,19.375
421010173002,19.375
421010201011,19.375
421010252007,19.375
421010298002,19.375
421010321001,19.375
421010345022,19.375
421019800001,19.375
421010302001,19.22222222222222
421010337011,19.22222222222222
421010254004,18.4
421010311014,18.4
421010037013,18.25
421010069001,18.25
421010092001,18.25
421010140001,18.25
421010268002,18.25
421010305011,18.25
421010085007,18.0
421010110003,18.0
421010120001,18.0
421010218001,18.0
421010247004,18.0
421010282002,18.0
421010037011,17.857142857142858
421010245004,17.857142857142858
421010291002,17.857142857142858
421010338001,17.857142857142858
421010064001,17.666666666666668
421010100001,17.666666666666668
421010107002,17.666666666666668
421010167013,17.666666666666668
421010283007,17.666666666666668
421010286001,17.666666666666668
421010292001,17.666666666666668
421010325002,17.666666666666668
421010389001,17.666666666666668
421010041021,17.5
421010188006,17.5
421010202006,17.5
421010375002,17.5
421010246002,17.333333333333332
421010066004,17.125
421010161001,17.125
421010349002,17.125
421010139002,17.0
421010294003,17.0
421010203002,16.857142857142858
421010312002,16.857142857142858
421010356022,16.857142857142858
421010085003,16.25
421010122042,16.25
421010363021,16.25
421010244001,16.166666666666668
421010286003,16.166666666666668
421010092002,15.8
421010110002,15.8
421010178007,15.8
421010188004,15.8
421010245001,15.8
421010253001,15.8
421010305013,15.8
421010307003,15.75
421010067006,15.5
421010169021,15.5
421010276002,15.5
421010331021,15.5
421010188002,15.285714285714286
421010283005,15.285714285714286
421010178001,15.25
421010086021,15.222222222222221
421010032006,15.0
421010066003,15.0
421010114001,15.0
