GEOID,actual_evictions,clf_pred_score,reg_pred_evictions
421010063004,15.0,0.05121221587981571,15.0
421010067007,15.0,0.01452522242721596,15.0
421010083021,15.0,0.0056442179812096925,15.0
421010083024,15.0,0.010668659602967924,15.0
421010096003,15.0,0.6118867337369621,
421010192005,15.0,0.014522855292755425,15.0
421010102003,15.0,0.14556287299105972,15.0
421010119002,15.0,0.03745275450732345,15.375
421010122042,15.0,0.010526590594817357,15.0
421010148001,15.0,0.005753440289104646,15.0
421010174002,15.0,0.026029364802910415,15.0
421010177011,15.0,0.09839979409208253,15.0
421010178005,15.0,,15.0
421010192004,15.0,0.08337766926987446,15.0
421010033005,14.0,0.003715898764549966,
421010064003,14.0,,
421010073002,14.0,,
