GEOID,actual_evictions,clf_pred_score,reg_pred_evictions
421010273003,95.0,0.9999996913460698,65.5
421010301002,83.0,0.9999948586649298,65.5
421010239002,76.0,0.9999981837199714,65.5
421010238004,66.0,0.9999994909184462,42.77777777777778
421010243002,55.0,0.9999595848340471,65.5
421010242002,54.0,0.9999993896716862,42.77777777777778
421010373003,53.0,0.9999991501533946,65.5
421010305011,48.0,0.9999998915395099,34.2
421010268001,46.0,0.9999111223564624,65.5
421010301001,46.0,0.9999963003519232,42.77777777777778
421010036003,45.0,0.9999960056446219,65.5
421010270002,43.0,0.9999872554642953,42.77777777777778
421010334004,42.0,0.9999988203191309,42.77777777777778
421010346001,42.0,0.9999966050283378,26.333333333333332
421010353021,42.0,0.9999997417364183,53.5
421010362011,42.0,0.9999996482096377,41.75
421010069001,39.0,0.9999533046788671,65.5
421010140001,38.0,0.9999865886290604,53.5
421010257001,38.0,0.999997976656218,41.75
421010338002,38.0,0.9999814634121157,26.333333333333332
421010313004,37.0,0.9999971813346601,30.6
421010357012,37.0,0.9999969597255793,53.5
421010307001,37.0,0.9999992881678703,34.2
421010268002,37.0,0.999996404803918,42.77777777777778
421010201013,35.0,0.9999759830293565,42.77777777777778
421010179004,33.0,0.9999990191054589,34.2
421010033001,32.0,0.9999962542425924,41.75
421010238002,32.0,0.9999980879644889,41.75
421010244003,32.0,0.9999860108969579,34.2
421010300007,32.0,0.999907821190788,26.333333333333332
421010348021,32.0,0.9999853067116738,26.333333333333332
421010037013,31.0,0.9999367876247263,34.2
421010086022,31.0,0.9999447386846292,26.333333333333332
421010333003,31.0,0.9999985697463146,34.2
421010294002,30.0,0.999994770950902,26.333333333333332
421010092001,30.0,0.9999744976010642,53.5
421010055003,29.0,0.9998770744694115,30.6
421010192004,29.0,0.9999998471559506,25.0
421010243003,29.0,0.9999192100447059,30.5
421010279021,28.0,0.9139031103386729,27.4
421010299004,28.0,0.9999981161290519,25.0
421010337011,28.0,0.999998534345378,34.2
421010300004,27.0,0.9999989547327593,41.75
421010309003,27.0,0.9999984832625367,27.4
421010347012,27.0,0.9999965442860912,25.0
421010240004,26.0,0.9999944191750927,27.4
421010389003,26.0,0.9999687830272943,25.0
421010278002,26.0,0.6252400032216034,24.0
421010054001,26.0,0.9999836875976514,20.666666666666668
421010188003,26.0,0.9999864531234817,24.0
421010114001,25.0,0.999923023180105,21.5
421010121001,25.0,0.9999867962022757,16.77777777777778
421010122012,25.0,0.9999807131081224,25.0
421010152002,25.0,0.9999637686306928,21.555555555555557
421010283006,25.0,0.9997230005755131,21.5
421010300002,25.0,0.9999940541629909,25.0
421010302001,25.0,0.9999789867770561,24.0
421010365011,25.0,0.9999858685134456,25.0
421010245002,24.0,0.9999486026499809,20.666666666666668
421010325003,24.0,0.9999917884140377,24.0
421010282001,24.0,0.9999761488188997,21.5
421010261003,24.0,0.9998065214555254,21.555555555555557
421010208001,24.0,0.9999933059898926,20.666666666666668
421010177011,24.0,0.9999835665703728,24.5
421010142002,24.0,0.9999969989505364,21.5
421010032006,24.0,0.9999970719355864,25.0
421010348022,23.0,0.9999460072162043,24.166666666666668
421010323003,23.0,0.9999793180564289,18.285714285714285
421010203002,23.0,0.9998134061473302,21.5
421010356022,23.0,0.9999834118021799,24.0
421010390001,23.0,0.9964644998553825,16.714285714285715
421019800001,23.0,0.9999946637454512,21.5
421010252007,23.0,0.9991434767856346,17.0
421010321001,23.0,0.9999944217510003,21.5
421010179002,23.0,0.999963943356639,21.5
421010206001,23.0,0.9990388709403967,26.333333333333332
421010173002,23.0,0.9996406895816122,17.0
421010166001,23.0,0.9999857287979829,20.5
421010151021,23.0,0.9997969990485501,24.0
421010063004,23.0,0.9994925103462662,24.5
421010201011,23.0,0.9993951839957232,24.5
421010293002,22.0,0.9999554525017395,24.0
421010377002,22.0,0.9902333821587629,26.333333333333332
421010345022,22.0,0.9999277447962227,21.5
421010312002,22.0,0.8791420719817973,17.0
421010298005,22.0,0.9999029147067826,25.0
421010122031,22.0,0.9999307820373823,21.555555555555557
421010242004,22.0,0.9998609967799438,21.555555555555557
421010239001,22.0,0.9961694478915997,26.333333333333332
421010098021,22.0,0.9986316754442797,21.555555555555557
421010065006,22.0,0.07478648926935264,18.333333333333332
421010039014,22.0,0.9997698565021358,18.333333333333332
421010312003,21.0,0.9999183339421653,25.0
421010285001,21.0,0.9998901178644314,21.555555555555557
421010347021,21.0,0.9999851827739956,21.5
421010298002,21.0,0.999867434550828,20.666666666666668
421010085002,21.0,0.9999802725344124,21.5
421010188007,21.0,0.9999896656321893,19.25
421010083022,21.0,0.9975025914019051,21.5
421010102003,21.0,0.9990171882913168,21.5
421010169024,20.0,0.9939666500604374,20.666666666666668
421010389001,20.0,0.9990976214083759,
421010325004,20.0,0.9999049513593998,21.5
421010325002,20.0,0.9845055919469773,16.714285714285715
421010292001,20.0,0.9999344883936089,21.555555555555557
421010280002,20.0,0.998096649566504,21.555555555555557
421010218003,20.0,0.9982163877271141,19.285714285714285
421010178003,20.0,0.9999681482702022,21.555555555555557
421010201021,20.0,0.9812534568791068,19.285714285714285
