classifier,explained_variance,mean_squared_error,parameters,r2,root_mean_squared_error,split
DTR,0.8852695027156475,8.510873759583594,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 2}",0.8850390883875082,2.917340185782864,2
DTR,0.8683757514508381,9.748819742617526,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 5}",0.8683174916682114,3.1223100010437026,2
DTR,0.8690720042734204,9.696674034034691,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 10}",0.8690218515688164,3.1139483030446558,2
DTR,0.9277269061072593,5.351047904191617,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 2}",0.9277205416828931,2.3132332143974628,2
DTR,0.8979823207091878,7.552795450765137,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 5}",0.897980363148387,2.7482349700790025,2
DTR,0.8999527445566676,7.4068684898485335,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 10}",0.8999514764476441,2.721556262480813,2
RFR,0.793007550399035,15.327710356139928,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.7929604403437551,3.9150619862449085,2
RFR,0.7970116720121562,15.029906412002255,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.7969830370673068,3.876842324882746,2
RFR,0.797728582189717,14.977223704930449,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.7976946504929399,3.8700418221164545,2
RFR,0.797009580516508,15.028671960700477,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.7969997114595022,3.876683113268413,2
RFR,0.8033170144517866,14.561266447028165,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.8033132070490671,3.8159227517113297,2
RFR,0.7938439685780556,15.262800697569116,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.7938372097252012,3.906763455543363,2
RFR,0.7350123770684577,19.61982634996928,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.7349845401793846,4.429427316253116,2
RFR,0.7202419292439333,20.715305792859304,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.7201873150101628,4.551407012436847,2
RFR,0.7152684534721345,21.08426855111993,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.7152035382277919,4.59176094228782,2
RFR,0.7273860371239735,20.186598396307826,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.7273288478305013,4.492949854639803,2
RFR,0.7096073628760589,21.5102232408957,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.7094499410266705,4.637911517148177,2
RFR,0.7300903859188428,19.985307817622424,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.7300477870461868,4.470493017288185,2
RFR,0.890371629566588,8.116189221556887,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.8903703029693029,2.848892630752673,2
RFR,0.8839657127744591,8.590365930389222,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.883965345234923,2.9309326042045427,2
RFR,0.8820965664538972,8.730231728700433,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.8820761032920308,2.954696554419833,2
RFR,0.8822300241124312,8.718950748412313,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.8822284815101126,2.952786945990569,2
RFR,0.8778766816447574,9.04129952047594,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.8778743447034336,3.006875374949208,2
RFR,0.8704684439290107,9.589687757180576,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.8704669722772895,3.0967220987974646,2
RFR,0.8346864754400571,12.240297380239522,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.8346637742504623,3.498613636890979,2
RFR,0.8479057443689988,11.261399773369927,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.8478862663752333,3.3558009138460414,2
RFR,0.824157398644245,13.018841341499067,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.8241475656865631,3.6081631533924665,2
RFR,0.8443646584685214,11.522127992851413,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.8443644712409862,3.3944260181732364,2
RFR,0.813761428337742,13.789162441391253,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.8137424276972675,3.713376151346811,2
RFR,0.8259387089764385,12.886285803386048,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.8259380640456296,3.5897473174843446,2
SVR,0.8644691873641085,21.325074173496926,{'C': 0.01},0.7000487583425712,4.617907986685847,3
SVR,0.8999157274945632,18.006688087602143,{'C': 0.1},0.7467240485978291,4.2434288125998,3
DTR,0.913042440233104,6.182306915357777,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 2}",0.913041773243934,2.4864245243638057,3
DTR,0.9109760577566867,6.329721444414588,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 5}",0.9109682906070534,2.5158937665200787,3
DTR,0.9109760577566867,6.329721444414588,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 10}",0.9109682906070534,2.5158937665200787,3
DTR,0.9540223366080491,3.2761976047904193,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 2}",0.9539181185736136,1.8100269624484657,3
DTR,0.9538935773169939,3.283963323353294,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 5}",0.9538088886170683,1.8121708869069975,3
DTR,0.9520074735727244,3.4176782287890206,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 10}",0.9519281002274363,1.8486963592729393,3
RFR,0.7765858328942995,15.901156621498988,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.776339738206606,3.9876254364595214,3
RFR,0.7839358443334722,15.381783807170114,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.7836450595983915,3.92196172943721,3
RFR,0.7698147443457062,16.381286882243124,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.7695863892289742,4.047380249277689,3
RFR,0.7926400455009902,14.761086510931538,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.79237557669697,3.8420159436071497,3
RFR,0.7886243046110244,15.040725281488582,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.7884422728424686,3.8782373936478645,3
RFR,0.7875631011096993,15.12354444035908,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.7872773667167444,3.8889001581885694,3
RFR,0.7157496276227491,20.238465910001423,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.7153326206719115,4.498718251902582,3
RFR,0.7272735087107937,19.413693410641052,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.7269335901811058,4.4060972992707566,3
RFR,0.6965276753732728,21.5988051027371,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.6961985521750506,4.647451463193252,3
RFR,0.716049846861645,20.20923972032945,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.7157437063173682,4.495468798727164,3
RFR,0.7105041916865831,20.606631598683418,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.7101541272909566,4.539452786259972,3
RFR,0.7105524019955306,20.60456936876786,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.7101831339156802,4.5392256353664395,3
RFR,0.8722443687638952,9.09058907185629,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.8721348654022706,3.015060376154396,3
RFR,0.8786608187177213,8.64147139034431,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.8784520019863603,2.9396379692649757,3
RFR,0.8675531310789296,9.432154349161893,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.8673305243621718,3.071181262830622,3
RFR,0.8759300977327369,8.837321153843469,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.8756972458123866,2.9727632185970463,3
RFR,0.8672488420334115,9.465292826578734,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.8668644098076832,3.0765716027062875,3
RFR,0.8630541065473368,9.76027782526834,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.8627152511268085,3.1241443348968914,3
RFR,0.8427404826841913,11.199429041916169,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.842472639501907,3.3465548018695537,3
RFR,0.8411523391896225,11.311058915419162,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.8409024916613476,3.363191774998738,3
RFR,0.8318931401904436,11.996285035655797,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.8312643340676675,3.463565364715353,3
RFR,0.8364875682572521,11.650703201521766,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.8361251706302705,3.4133126433893755,3
RFR,0.8161818532002207,13.103878081377745,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.8156853069274794,3.6199279110747145,3
RFR,0.8203812951618493,12.803459236242043,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.8199108962446662,3.578192174302834,3
SVR,0.8475165389408276,11.319074523332564,{'C': 0.01},0.8374495752107629,3.36438323074714,4
SVR,0.8924748154659579,7.567455860473736,{'C': 0.1},0.891325641318276,2.750900917967373,4
DTR,0.8773561093136345,8.555193544254937,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 2}",0.8771409851656897,2.9249262459513297,4
DTR,0.893107536486183,7.4583091879675125,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 5}",0.8928930696397034,2.730990514074978,4
DTR,0.8953721548769696,7.298812209701823,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 10}",0.895183566227233,2.7016313978227715,4
DTR,0.90788907266359,6.415419161676646,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 2}",0.9078697549183977,2.532867774218908,4
DTR,0.9318340436625311,4.7478740435795075,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 5}",0.9318169572045174,2.1789616893326755,4
DTR,0.9248805899604035,5.236039085377997,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 10}",0.9248065399881602,2.2882392981019266,4
RFR,0.7831897561088628,15.132537839359985,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.7826853733618715,3.890056277145613,4
RFR,0.7818737737868087,15.229227765125241,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.7812968332940785,3.9024643195198134,4
RFR,0.7707798455435465,16.00624108907003,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.7701383374635433,4.00078006007204,4
RFR,0.7777223963383672,15.50946926179043,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.7772723545937574,3.9382063508392284,4
RFR,0.7695790187548878,16.070253412684515,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.7692190723439586,4.008772057960456,4
RFR,0.7736955282424867,15.795532899147663,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.7731642655734652,3.9743594325561022,4
RFR,0.6911838514088047,21.539788503860347,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.6906724340443718,4.641097769263253,4
RFR,0.7023056600508086,20.766127192983806,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.7017827924457365,4.556986635155276,4
RFR,0.6930542180716273,21.427321700209145,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.6922875419465688,4.6289655108035905,4
RFR,0.7035620984401646,20.67638345406307,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.7030715800452587,4.5471291442033035,4
RFR,0.6847682758001546,21.986673543603235,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.6842548287099055,4.688994939600941,4
RFR,0.7012813352253934,20.835087568953643,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.7007924695722174,4.5645468087153676,4
RFR,0.869900270384067,9.075411826347306,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.8696702593070579,3.0125424190121053,4
RFR,0.8673609705961551,9.24934992215569,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.8671723774084626,3.041274391132061,4
RFR,0.8518167418477947,10.331416478160454,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.8516330876930155,3.2142520869030253,4
RFR,0.8631632558865374,9.539468126616882,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.8630060617545594,3.0886029409130726,4
RFR,0.842311973011237,11.006771150676276,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.8419344865684668,3.317645422687041,4
RFR,0.8509703799568293,10.391138308950667,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.8507754372778575,3.2235288596429017,4
RFR,0.8238556534085305,12.28870538922156,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.8235249465837392,3.5055249805445063,4
RFR,0.8254503304447712,12.170163773952094,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.8252272933504765,3.4885761814746274,4
RFR,0.8145839732039508,12.925876551945874,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.8143746893828708,3.5952575084332796,4
RFR,0.8207198153999226,12.494360705840908,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.8205715815354103,3.534736299335625,4
RFR,0.8132502480875679,13.018313294283098,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.8130472282285092,3.608089978684442,4
RFR,0.80802557654485,13.3795432560794,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.8078596942463315,3.6578057980269265,4
SVR,0.8750531660029964,7.90348622676172,{'C': 0.01},0.8744276573054803,2.8113139680159738,5
SVR,0.8467679147014453,9.79026816499938,{'C': 0.1},0.8444500472558851,3.128940422091699,5
DTR,0.8890798183211629,7.03156044583085,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 2}",0.8882810075645722,2.6517089670306677,5
DTR,0.915428239637293,5.380187171970409,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 5}",0.9145183925250997,2.31952304838094,5
DTR,0.8810441567452598,7.567652241830688,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 10}",0.8797634621685837,2.750936611743478,5
DTR,0.9601675002787055,2.5074850299401197,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 2}",0.9601605215158286,1.583504035340649,5
DTR,0.9622328699613801,2.37782248003992,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 5}",0.9622206288764995,1.5420189622828637,5
DTR,0.9551096435535573,2.8271182741989564,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 10}",0.9550821176149368,1.6814036618846042,5
RFR,0.8065856317133884,12.369711002051064,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.8034672871672538,3.517059994093229,5
RFR,0.8010858897947637,12.709629622099317,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.7980665847151618,3.5650567487908686,5
RFR,0.8009517570306874,12.712444206596548,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.798021865972206,3.5654514730390803,5
RFR,0.799945567469033,12.772947168663237,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.7970605814872724,3.573926016114944,5
RFR,0.7893077937330764,13.467926435814483,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.7860185966977248,3.669867359430649,5
RFR,0.7999820635396395,12.799319427193241,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.7966415731926108,3.577613649794125,5
RFR,0.7436857159817863,16.368482003173508,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.7399339263056137,4.045798067523083,5
RFR,0.7279359918304172,17.335228452853148,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.7245740442238526,4.163559589204068,5
RFR,0.7202638264060908,17.895472845146013,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.7156727570192936,4.230304107879954,5
RFR,0.7403383745523726,16.57432241047863,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.7366634882451315,4.071157379723686,5
RFR,0.7284227829286727,17.36602550536024,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.7240847338207667,4.167256352249072,5
RFR,0.7360515817343598,16.845982828508152,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.7323472872509638,4.104385804052557,5
RFR,0.8766382655191041,7.878262500000001,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.8748284174725862,2.8068242730887163,5
RFR,0.8864194695952214,7.2681263817365265,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.8845223954886998,2.695946286878974,5
RFR,0.8699987696030795,8.315719523083152,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.8678780032325111,2.8836989307282326,5
RFR,0.8807213771685043,7.633447760499383,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.8787180883701132,2.762869479454175,5
RFR,0.869536682242614,8.34401716723682,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.8674284039838808,2.8886012475308567,5
RFR,0.872987462428011,8.143757977128985,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.8706101664272439,2.8537270326940845,5
RFR,0.8334780650788866,10.664597455089819,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.8305585095100065,3.265669526313068,5
RFR,0.8513066954843879,9.507624393712575,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.8489407542034495,3.0834435934053626,5
RFR,0.8438335477152262,9.974458635337715,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.8415235881973404,3.1582366338413776,5
RFR,0.8377984555554174,10.384490360811888,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.8350089131704486,3.2224975346479146,5
RFR,0.8223422918938107,11.35449903908596,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.8195972000769981,3.3696437555157015,5
RFR,0.8235659187962874,11.27690349448345,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.8208300553055428,3.358110107558037,5
SVR,0.8155452641658858,14.251016924860783,{'C': 0.01},0.810770999406197,3.775051910220677,6
SVR,0.8678431280346857,9.958774047861958,{'C': 0.1},0.8677646044382318,3.155752532734777,6
DTR,0.8523617494428163,11.13327678268037,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 2}",0.8521692276397759,3.336656527525776,6
DTR,0.8044879707619679,14.750791752740252,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 5}",0.8041348490388087,3.840675949978109,6
DTR,0.8229600600519714,13.341277448016365,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 10}",0.8228507753907225,3.6525713474231227,6
DTR,0.8969592111494897,7.7604790419161676,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 2}",0.8969541822191545,2.785763637122893,6
DTR,0.8531812048265008,11.05776987691284,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 5}",0.8531718295166563,3.325322522239435,6
DTR,0.8563510384658829,10.819145370210071,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 10}",0.8563403526584528,3.289246930561777,6
RFR,0.7361406251574018,19.88635033886032,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.7359434614440657,4.459411434131226,6
RFR,0.7274718427018343,20.547725035308996,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.72716154268789,4.5329598537058535,6
