classifier,explained_variance,mean_squared_error,parameters,r2,root_mean_squared_error,split
DTR,0.8472231197044784,10.891347751447944,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 5}",0.8468060061694993,3.300204198447112,3
DTR,0.8418370604801237,11.280934463440623,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 10}",0.8413262119589512,3.358710238088517,3
DTR,0.786302051224476,15.20434131736527,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 2}",0.7861409053200394,3.8992744603791705,3
DTR,0.8076789663762081,13.68142880904857,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 5}",0.8075616747902314,3.698841549600168,3
DTR,0.8270606738263747,12.319058765735724,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 10}",0.826724308540713,3.509851672896694,3
RFR,0.8100408749964099,13.53661012504439,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.809598645153328,3.6792132481067727,3
RFR,0.8063262876474521,13.801356382195491,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.8058748143281428,3.7150176826221823,3
RFR,0.7914438818342103,14.857180096515116,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.7910239569991153,3.854501277275066,3
RFR,0.8072319016034883,13.737271998764653,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.8067762034733594,3.706382602857489,3
RFR,0.7957399194422675,14.564658213931693,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.7951384703264319,3.816367148733425,3
RFR,0.8049015872993505,13.903832853477446,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.8044334151305776,3.728784366717583,3
RFR,0.7869590135100365,15.185978055874944,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.7863991967116702,3.896919046615537,3
RFR,0.7837806753681378,15.407241151422165,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.7832869852510022,3.9252058737628226,3
RFR,0.7838142129047637,15.404620434055676,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.783323847370295,3.9248720277297804,3
RFR,0.7790122246408275,15.744093152389723,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.7785489395531081,3.9678827039606053,3
RFR,0.7657384360386092,16.69407264344125,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.7651868510758668,4.085838058885992,3
RFR,0.7791321595584568,15.740556253740493,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.7785986883667733,3.9674369879987372,3
RFR,0.8565425068600487,10.24007252994012,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.8559666219667834,3.200011332783076,3
RFR,0.8607156211197449,9.947635586826346,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.8600799405644037,3.1539872521661128,3
RFR,0.8602695304036034,9.963283265086387,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.8598598456430464,3.1564668959275317,3
RFR,0.856390753748004,10.256590165917,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.8557342905160131,3.202591164341306,3
RFR,0.8454513839824849,11.055275909207262,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.8445002484468073,3.32494750472955,3
RFR,0.8468750785294828,10.934228214241573,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.8462028641614974,3.306694454321653,3
RFR,0.8459185084010729,10.991613248502993,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.8453957057835604,3.3153601989079546,3
RFR,0.849610831800485,10.73897922754491,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.8489491700132634,3.277038179140565,3
RFR,0.8380109683072207,11.554913676437547,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.837472513516538,3.399251928945183,3
RFR,0.8450817245130167,11.064561432639747,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.8443696414317811,3.32634355300828,3
RFR,0.831630341119307,12.020565903360186,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.8309228076393326,3.467068776843082,3
RFR,0.8345285642560077,11.813231422073306,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.8338391039482893,3.4370381758242528,3
LR,0.8945321719844309,7.379367896414877,{},0.894026725969012,2.7164991986773854,4
SVR,0.8387705956134526,11.534950634541346,{'C': 0.01},0.8343494318636632,3.3963142720515935,4
SVR,0.888119623126144,7.997229581078455,{'C': 0.1},0.8851537673984124,2.8279373368373024,4
DTR,0.7889280924478927,14.75947081827452,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 2}",0.7880428964197232,3.841805671591748,4
DTR,0.7951242131126366,14.324672914082905,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 5}",0.7942869213952748,3.78479496328175,4
DTR,0.8027462800905094,13.80162091528383,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 10}",0.8017983415574433,3.7150532856587444,4
DTR,0.7560422865683629,17.017964071856287,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 2}",0.7556092343745993,4.125283514118307,4
DTR,0.769336194503803,16.09671802228876,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 5}",0.7688390206423655,4.012071537533791,4
DTR,0.7703315920412448,16.032512342095853,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 10}",0.7697610625078666,4.004061980301485,4
RFR,0.7887361602281511,14.784162579986207,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.7876883041474704,3.8450178907238137,4
RFR,0.7850290244068805,15.030097921367567,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.7841564876434073,3.876867023946987,4
RFR,0.7816276182056419,15.274099037730508,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.7806524480656055,3.908209185513297,4
RFR,0.7867399236525592,14.914374763969075,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.7858183592349672,3.861913355316128,4
RFR,0.7771978156711679,15.592681383475155,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.7760773659310728,3.9487569415545387,4
RFR,0.7814179214542207,15.281105951889712,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.7805518235074147,3.9091055181319563,4
RFR,0.7611344397066913,16.713708228633482,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.7599785771559836,4.088240236169284,4
RFR,0.7621085057869179,16.624729787395744,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.7612563745050923,4.077343471844841,4
RFR,0.7546492237259854,17.142630390638146,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.7538189322581913,4.140365973031629,4
RFR,0.750959591768922,17.403056037216583,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.7500790240713449,4.171697021263239,4
RFR,0.7702291541743485,16.07324392697263,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.7691761263092037,4.009145036909071,4
RFR,0.7513236534232772,17.382301399465394,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.7503770762818721,4.169208725821411,4
RFR,0.8416813522024177,11.054255014970058,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.841252582558057,3.3247939808310014,4
RFR,0.8487428872387329,10.563590123502994,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.8482988994961359,3.2501677069811326,4
RFR,0.8347249495397063,11.529594269355394,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.8344263532969931,3.395525624900421,4
RFR,0.8477653763536455,10.628094390663987,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.8473725696971648,3.2600758259071196,4
RFR,0.8396781887410244,11.189369130607465,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.839312242219577,3.3450514391571717,4
RFR,0.837311804316146,11.361028504877982,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.8368470844764057,3.3706124821578025,4
RFR,0.838136020419621,11.306200898203592,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.8376344501516406,3.36246946427824,4
RFR,0.8376599590205775,11.341475958832335,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.8371278737457827,3.367710789072057,4
RFR,0.8208937810459314,12.502568639262638,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.8204537094371576,3.5358971477211605,4
RFR,0.8300439325792929,11.861742277416766,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.82965645804699,3.444088018244709,4
RFR,0.8216298055026157,12.444173605174656,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.821292306053605,3.527630026685715,4
RFR,0.8195213347209693,12.596338137948244,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.8191071088990837,3.5491320259956862,4
LR,0.8607582478517208,8.852601210158229,{},0.8593479078718684,2.975332117622876,5
SVR,0.8577470646178605,8.989356563553883,{'C': 0.01},0.8571751084756019,2.9982255691581785,5
SVR,0.8456816451526501,16.50662674528897,{'C': 0.1},0.7377390519931071,4.0628348163922405,5
DTR,0.8491924405637519,9.6113397747339,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 2}",0.8472929012187498,3.1002160851679195,5
DTR,0.8621093648097437,8.815213277727912,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 5}",0.8599419356374742,2.9690424849988104,5
DTR,0.8274585616188012,11.027564616716603,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 10}",0.8247916067156013,3.32077771263248,5
DTR,0.8274065418139878,11.0374251497006,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 2}",0.8246349403798234,3.322262053134972,5
DTR,0.7907595942100409,13.47777881736527,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 5}",0.7858620598737264,3.6712094488554134,5
DTR,0.849368957092117,9.67732001970643,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 10}",0.8462445924477793,3.110839118261571,5
RFR,0.7903491942945906,13.588263189696953,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.7841066596532711,3.6862261446765516,5
RFR,0.8039266757211887,12.697538149181531,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.7982586967195798,3.56336051350148,5
RFR,0.805565689124207,12.656428583536755,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.798911854619405,3.5575874667443883,5
RFR,0.8058097622754896,12.591244107269222,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.7999475200406356,3.548414308852508,5
RFR,0.8020610848736577,12.856131271143536,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.7957389340112482,3.5855447663003086,5
RFR,0.8008557961037568,12.90382915390416,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.7949810994673555,3.592190021964896,5
RFR,0.7649840635059156,15.229751810837191,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.7580263242482417,3.902531461863849,5
RFR,0.7823658844237187,14.09346821156819,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.7760798501773976,3.754126824118784,5
RFR,0.7838927620610676,14.010443854005453,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.7773989595907294,3.743052745287655,5
RFR,0.7746943750375701,14.58194698361513,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.7683187910697373,3.818631559029377,5
RFR,0.7785237651904625,14.325535686115195,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.7723927106536524,3.7849089402672815,5
RFR,0.7799119073903893,14.227592261685368,"{'max_depth': 5, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.7739488575114191,3.7719480725064822,5
RFR,0.8526579172382458,9.585049625748503,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.8477106049387494,3.0959731306567413,5
RFR,0.8623103333745769,8.9902658757485,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000}",0.8571606611217073,2.9983772070485895,5
RFR,0.8529906691111457,9.586268660530424,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.8476912366436705,3.0961699986483984,5
RFR,0.8614813102052811,9.059404905030688,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1000}",0.8560621648847946,3.0098845335046804,5
RFR,0.8470918011626751,9.960188165613673,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.841750320586464,3.1559765787492267,5
RFR,0.8525809636082204,9.609235702040582,"{'max_depth': 50, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1000}",0.8473263311925258,3.0998767236844404,5
RFR,0.8484779693389833,9.844668937125748,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.8435857157185987,3.1376215414109057,5
RFR,0.8510633686568252,9.68807968488024,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 1000}",0.8460736405002819,3.11256802092424,5
RFR,0.8418961814076986,10.317659895211559,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.8360707304353896,3.212111438790933,5
RFR,0.8453177497356981,10.072593228307987,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 1000}",0.8399644040113892,3.173734902021274,5
RFR,0.827317329706571,11.274500406441677,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.8208682361015167,3.3577522848539134,5
RFR,0.8346048277549308,10.771984275314939,"{'max_depth': 50, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 1000}",0.8288523238846652,3.2820701204140867,5
LR,0.8758782021890724,9.361247979063046,{},0.8756987232048942,3.0596156587164747,6
SVR,0.7979492261038172,17.32876381555711,{'C': 0.01},0.7699038127852086,4.162783181425272,6
SVR,0.8614451003281103,10.441788136654763,{'C': 0.1},0.8613510078663589,3.231375579633968,6
DTR,0.8111658054970611,14.367199907375594,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 2}",0.8092282891713273,3.790408936694772,6
DTR,0.7635841135189739,17.98704808084244,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 5}",0.7611629296409845,4.241114014129122,6
DTR,0.7815578668926594,16.57520057271159,"{'max_depth': 5, 'max_features': None, 'min_samples_split': 10}",0.7799098369222739,4.071265229963726,6
DTR,0.7844346408076093,16.316616766467067,"{'max_depth': 50, 'max_features': None, 'min_samples_split': 2}",0.7833433852426069,4.039383216094639,6
