accuracy,auc,classifier,f1,parameters,precision,recall,split,threshold
0.9348802395209581,0.8306638613101892,LR,0.7590027700831025,"{'C': 0.01, 'penalty': 'l1'}",0.85625,0.681592039800995,1,12
0.9281437125748503,0.8717338418041947,LR,0.7681159420289855,"{'C': 0.01, 'penalty': 'l1'}",0.7464788732394366,0.7910447761194029,1,16
0.9041916167664671,0.8801542946062638,LR,0.7264957264957265,"{'C': 0.01, 'penalty': 'l1'}",0.6367041198501873,0.845771144278607,1,20
0.9468562874251497,0.8540885878975168,LR,0.8033240997229918,"{'C': 0.01, 'penalty': 'l2'}",0.90625,0.7213930348258707,1,12
0.9550898203592815,0.9244394766256823,LR,0.8550724637681161,"{'C': 0.01, 'penalty': 'l2'}",0.8309859154929577,0.8805970149253731,1,16
0.9326347305389222,0.9357880202511671,LR,0.8076923076923077,"{'C': 0.01, 'penalty': 'l2'}",0.7078651685393258,0.9402985074626866,1,20
0.9513473053892215,0.8628728603677647,LR,0.8199445983379502,"{'C': 0.1, 'penalty': 'l1'}",0.925,0.736318407960199,1,12
0.9610778443113772,0.936151839919346,LR,0.8743961352657005,"{'C': 0.1, 'penalty': 'l1'}",0.8497652582159625,0.900497512437811,1,16
0.937125748502994,0.9445722927214151,LR,0.8205128205128204,"{'C': 0.1, 'penalty': 'l1'}",0.7191011235955056,0.9552238805970149,1,20
0.9513473053892215,0.8628728603677647,LR,0.8199445983379502,"{'C': 0.1, 'penalty': 'l2'}",0.925,0.736318407960199,1,12
0.9625748502994012,0.9390799307427621,LR,0.8792270531400966,"{'C': 0.1, 'penalty': 'l2'}",0.8544600938967136,0.9054726368159204,1,16
0.937125748502994,0.9445722927214151,LR,0.8205128205128204,"{'C': 0.1, 'penalty': 'l2'}",0.7191011235955056,0.9552238805970149,1,20
0.9229041916167665,0.8072391347228615,KNN,0.7146814404432132,"{'algorithm': 'auto', 'n_neighbors': 5, 'weights': 'uniform'}",0.80625,0.6417910447761194,1,12
0.9146706586826348,0.8453810243934512,KNN,0.7246376811594204,"{'algorithm': 'auto', 'n_neighbors': 5, 'weights': 'uniform'}",0.704225352112676,0.746268656716418,1,16
0.8952095808383234,0.8625857496657681,KNN,0.7008547008547007,"{'algorithm': 'auto', 'n_neighbors': 5, 'weights': 'uniform'}",0.6142322097378277,0.8159203980099502,1,20
0.9139221556886228,0.7896705897823657,KNN,0.6814404432132963,"{'algorithm': 'auto', 'n_neighbors': 5, 'weights': 'distance'}",0.76875,0.6119402985074627,1,12
0.9146706586826348,0.8453810243934512,KNN,0.7246376811594204,"{'algorithm': 'auto', 'n_neighbors': 5, 'weights': 'distance'}",0.704225352112676,0.746268656716418,1,16
0.8952095808383234,0.8625857496657681,KNN,0.7008547008547007,"{'algorithm': 'auto', 'n_neighbors': 5, 'weights': 'distance'}",0.6142322097378277,0.8159203980099502,1,20
0.9273952095808383,0.8160234071931094,KNN,0.7313019390581718,"{'algorithm': 'auto', 'n_neighbors': 10, 'weights': 'uniform'}",0.825,0.6567164179104478,1,12
0.9221556886227545,0.860021478510531,KNN,0.748792270531401,"{'algorithm': 'auto', 'n_neighbors': 10, 'weights': 'uniform'}",0.7276995305164319,0.7711442786069652,1,16
0.9026946107784432,0.8772262037828478,KNN,0.7222222222222222,"{'algorithm': 'auto', 'n_neighbors': 10, 'weights': 'uniform'}",0.6329588014981273,0.8407960199004975,1,20
0.9303892215568862,0.8218795888399412,KNN,0.7423822714681441,"{'algorithm': 'auto', 'n_neighbors': 10, 'weights': 'distance'}",0.8375,0.6666666666666666,1,12
0.9266467065868264,0.868805750980779,KNN,0.7632850241545893,"{'algorithm': 'auto', 'n_neighbors': 10, 'weights': 'distance'}",0.7417840375586855,0.7860696517412935,1,16
0.905688622754491,0.8830823854296799,KNN,0.7307692307692307,"{'algorithm': 'auto', 'n_neighbors': 10, 'weights': 'distance'}",0.6404494382022472,0.8507462686567164,1,20
0.9229041916167665,0.8072391347228615,KNN,0.7146814404432132,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'uniform'}",0.80625,0.6417910447761194,1,12
0.9146706586826348,0.8453810243934512,KNN,0.7246376811594204,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'uniform'}",0.704225352112676,0.746268656716418,1,16
0.8952095808383234,0.8625857496657681,KNN,0.7008547008547007,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'uniform'}",0.6142322097378277,0.8159203980099502,1,20
0.9139221556886228,0.7896705897823657,KNN,0.6814404432132963,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'distance'}",0.76875,0.6119402985074627,1,12
0.9146706586826348,0.8453810243934512,KNN,0.7246376811594204,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'distance'}",0.704225352112676,0.746268656716418,1,16
0.8952095808383234,0.8625857496657681,KNN,0.7008547008547007,"{'algorithm': 'ball_tree', 'n_neighbors': 5, 'weights': 'distance'}",0.6142322097378277,0.8159203980099502,1,20
0.9273952095808383,0.8160234071931094,KNN,0.7313019390581718,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'weights': 'uniform'}",0.825,0.6567164179104478,1,12
0.9221556886227545,0.860021478510531,KNN,0.748792270531401,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'weights': 'uniform'}",0.7276995305164319,0.7711442786069652,1,16
0.9026946107784432,0.8772262037828478,KNN,0.7222222222222222,"{'algorithm': 'ball_tree', 'n_neighbors': 10, 'weights': 'uniform'}",0.6329588014981273,0.8407960199004975,1,20
